id,name,latitude,longitude,address,provider,connectors,online,kilowatts,twenty_four_hours,last_updated
94dd8f11-d416-4aa4-ac97-516fc26138bf,Bukit Batok/Bukit Batok West Avenue 5/Blk 436/Deck 1A,1.358769,103.739499,436 Bukit Batok West Avenue 5,Bluecharge,0,TRUE,53,TRUE,2023-06-06 11:41:38.219974
e644e8af-f9bc-4fa2-9ec2-1c03443532ad,Tampines/Tampines Avenue 8/Blk 879C/Deck 1A,1.351144,103.928663,879C Tampines Avenue 8,Bluecharge,0,TRUE,43,TRUE,2023-06-06 11:41:38.219974
8d83ac82-45f0-4ce8-b38a-720ddef9a8d1,Punggol/Punggol Field/Blk 204/Deck B1,1.398494,103.90305,204 Punggol Field,Bluecharge,0,TRUE,37,TRUE,2023-06-06 11:41:38.219974
2be19ca6-6702-490b-94d3-a4b652a7e25a,Bukit Merah/Telok Blangah Rise/Blk 32,1.273125,103.82106,32 Telok Blangah Rise,Bluecharge,4,TRUE,37,TRUE,2023-06-06 11:41:38.219974
f537831a-98b8-48ce-b151-b239c398faea,Bedok/Bedok North Street 2/Blk 129,1.327761,103.93846,124 Bedok North Street 2,Bluecharge,1,TRUE,34,TRUE,2023-06-06 11:41:38.219974
973684dc-9957-4f82-b7ef-ad5823845030,Marine Parade/Marine Terrace/Blk 59,1.305782,103.914158,59 Marine Terrace,Bluecharge,0,TRUE,35,TRUE,2023-06-06 11:41:38.219974
346e84ca-e3c7-47fa-bf96-8ef8d29da275,Central/109 North Bridge Road/Funan Mall/Basement 3/Lift Lobby B,1.291599,103.849823,109 North Bridge Road,Bluecharge,4,TRUE,64,TRUE,2023-06-06 11:41:38.219974
0fc2ff53-dd82-4942-8e2b-2c4b2e446ac1,Central/252 North Bridge Road/Raffles City/Deck B3,1.2939583,103.8526163,252 North Bridge Road,Bluecharge,4,TRUE,50,FALSE,2023-06-06 11:41:38.219974
0017e148-ebec-49f4-bd6c-4d7b5428e4da,Changi Airport Terminal 3,1.356457301,103.9865064,"65 Airport Boulevard, Singapore 819663",SPMobility,6,TRUE,25,FALSE,2023-06-06 11:41:38.219974
28919d51-9f48-4854-b685-42de5f9b50ed,Asia Green,1.356211028,103.9416687,"7 Tampines Grande, Singapore 528736",SPMobility,3,TRUE,10,FALSE,2023-06-06 11:41:38.219974
5c67ff84-10c2-46ae-b6be-a4eb9ec381a7,I12 Katong,1.306001319,103.9050741,"112 East Coast Road, Singapore 428802",SPMobility,4,TRUE,10,FALSE,2023-06-06 11:41:38.219974
022195a2-f5d1-4fb9-add3-8abcf63f45de,Marina Collection,1.244411641,103.8398206,13-17 Cove Drive Singapore 098327,SPMobility,2,TRUE,17,FALSE,2023-06-06 11:41:38.219974
1f53174f-4de7-4070-8a27-f55552fb37fe,Riverplace,1.2899956,103.8408745,60 Havelock Road Singapore 169658,SPMobility,2,TRUE,10,FALSE,2023-06-06 11:41:38.219974
bf3420e8-d685-475b-81fc-491e3380dd29,Martin Place Residences,1.294386671,103.8382968,2 Martin Place Singapore 237988,SPMobility,3,TRUE,23,FALSE,2023-06-06 11:41:38.219974
2c37b720-dfc8-4f06-afe5-260d2dff8c1c,South Beach Commercial,1.294456364,103.8561695,38 Beach Road Singapore 189762,SPMobility,4,TRUE,22,FALSE,2023-06-06 11:41:38.219974
21acb73e-fa3d-4c9b-90b6-e8fe09277421,South Beach Residential,1.294456364,103.8561695,38 Beach Road Singapore 189762,SPMobility,2,TRUE,23,FALSE,2023-06-06 11:41:38.219974
0bfd1339-272c-40af-ad58-4dd3bddd12d3,Asia Square Tower 2,1.278354467,103.8511218,"12 Marina View, Singapore 018961",SPMobility,4,TRUE,19,FALSE,2023-06-06 11:41:38.219974
cac9ba2d-7367-4f5e-8e73-de21cf03fabe,Park Royal Kitchener,1.310692794,103.8556902,"181 Kitchener Road, Singapore 208533",SPMobility,4,TRUE,20,TRUE,2023-06-06 11:41:38.219974
8cf9655c-c0a6-4b50-9c2a-8db27f5518e0,Pan Pacific Serviced Suites Beach Road,1.299778225,103.8599838,"7500B Beach Road, Singapore 199592",SPMobility,2,TRUE,38,FALSE,2023-06-06 11:41:38.219974
f7b73e74-52cf-424e-a815-789ccb5f41da,Capitaspring,1.284193221,103.8502163,"88 Market St, Singapore 048948",SPMobility,4,TRUE,12,FALSE,2023-06-06 11:41:38.219974
e2faf3bb-9a0d-4222-907a-5cd0ca5fb082,One Degree 15 (Private access only),1.245909609,103.8397942,"11 Cove Drive, #01-01, Sentosa Cove, Singapore 098497",SPMobility,4,TRUE,35,TRUE,2023-06-06 11:41:38.219974
b7c5c9c2-9bf5-47f7-82f1-a6eb953b15c9,Caltex Dunearn,1.319029097,103.8331751,"130 Dunearn Rd, Singapore 309436",SPMobility,1,TRUE,14,TRUE,2023-06-06 11:41:38.219974
90f5bc6c-db13-4a04-ab9b-25c23bc0721b,Tampines Plaza 2,1.3535029,103.9427497,"5 Tampines Central 1, Singapore 529541",SPMobility,4,TRUE,16,FALSE,2023-06-06 11:41:38.219974
d647c8b6-d343-4c4a-ab64-52b48411791d,Zhongshan Mall,1.327309246,103.8463667,"20 Ah Hood Rd, Singapore 329984",SPMobility,3,TRUE,14,FALSE,2023-06-06 11:41:38.219974
4f6bc6c5-102e-4536-991a-7520d0fdb100,Tekka Place,1.30533125,103.8514154,"2 Serangoon Rd, Singapore 218227",SPMobility,8,TRUE,11,FALSE,2023-06-06 11:41:38.219974
0dd22d43-f0bc-4e68-805e-dfeaab2b0546,Sheraton Towers,1.312049646,103.8365405,"39 Scotts Rd, Singapore 228230",SPMobility,4,TRUE,15,FALSE,2023-06-06 11:41:38.219974
8be21f34-e56f-435a-a1ec-6a2a1c3e6fc1,Mapletree Business City,1.274604618,103.7996748,"10 Pasir Panjang Rd, Singapore 117438",SPMobility,4,TRUE,23,FALSE,2023-06-06 11:41:38.219974
5d62869e-409e-4964-8403-60271e13f27e,Marina Square,1.291432278,103.857592,"6 Raffles Blvd, Marina Square, Singapore 039594",SPMobility,6,TRUE,13,FALSE,2023-06-06 11:41:38.219974
374086a0-3243-4459-93c7-d6a70f3eb421,Vantage,1.289876243,103.8069891,"305 Alexandra Road, Singapore 159942",SPMobility,4,TRUE,7,FALSE,2023-06-06 11:41:38.219974
593c7a18-83bc-4055-9924-36bd16a4da47,Caltex Changi,1.316608201,103.9002016,"78 Changi Rd, Singapore 419714",SPMobility,2,TRUE,13,TRUE,2023-06-06 11:41:38.219974
4ec27198-8d14-4c84-b889-72b478a90649,Jewel Changi Airport,1.360433441,103.9897486,"78 Airport Blvd., Singapore 819666",SPMobility,6,TRUE,20,FALSE,2023-06-06 11:41:38.219974
6e34a1a8-8f7b-4ad8-b1c1-179b0541d83b,Techlink,1.335888192,103.9056257,"31 Kaki Bukit Rd 3, Singapore 417818",SPMobility,4,TRUE,8,FALSE,2023-06-06 11:41:38.219974
5397df2d-f68b-4060-a725-e2c083858489,Shaw Centre,1.306550624,103.8318687,"1 Scotts Rd, Singapore 228208",SPMobility,4,TRUE,11,FALSE,2023-06-06 11:41:38.219974
fd6bce44-8a7a-4405-b90b-f2c76731e5fd,Caltex Jurong Spring,1.349593551,103.7147572,"100 Jurong West Ave 1, Singapore 649519",SPMobility,1,TRUE,20,TRUE,2023-06-06 11:41:38.219974
da396582-8282-4cc4-99f0-34176c59bd17,Eightrium @ Changi Business Park,1.338116865,103.9644189,"15A Changi Business Park Central 1, Singapore 486035",SPMobility,4,TRUE,32,FALSE,2023-06-06 11:41:38.219974
4661f301-f101-4477-b6ab-b724693d3de7,PLQ Mall,1.317678563,103.8927715,"10 Paya Lebar Road, PLQ Mall, Paya Lebar Quarter, 409057",SPMobility,3,TRUE,8,FALSE,2023-06-06 11:41:38.219974
2dd0f883-ee62-414d-a6e8-c8c2280c092f,Grand Park City Hall,1.292619473,103.8501753,"10 Coleman St, Singapore 179809",SPMobility,4,TRUE,20,FALSE,2023-06-06 11:41:38.219974
acd28265-0612-44f0-921a-1ce3e123da16,Chinese Swimming Club,1.300459633,103.9005533,"21 Amber Rd, Singapore 439870",SPMobility,3,TRUE,21,TRUE,2023-06-06 11:41:38.219974
b3198396-d048-4be2-83e9-5d4999001b94,IMM,1.335094273,103.7467215,"2 Jurong East Street 21, Singapore 609601",SPMobility,4,TRUE,3,TRUE,2023-06-06 11:41:38.219974
c4639822-640c-4959-bd06-0e14f2a24bf2,Tanah Merah Ferry Terminal,1.314499993,103.9884705,"50 Tanah Merah Ferry Rd, Singapore 498833",SPMobility,5,TRUE,26,FALSE,2023-06-06 11:41:38.219974
e0ab54a9-b0ba-4474-a66b-47f7df731685,Caltex Chong Pang,1.430536692,103.8298407,"3700 Yishun Ring Rd, Singapore 768690",SPMobility,1,TRUE,17,TRUE,2023-06-06 11:41:38.219974
70487bb6-5f30-4476-94d4-60b1d5a4ef26,Kinex,1.314925893,103.894852,"11 Tanjong Katong Rd, Singapore 437157",SPMobility,4,TRUE,5,FALSE,2023-06-06 11:41:38.219974
e0d79c29-3df5-4cb5-9707-3144886bdb0f,Paya Lebar Square,1.319416549,103.8926072,"60 Paya Lebar Rd, Singapore 409051",SPMobility,4,TRUE,17,FALSE,2023-06-06 11:41:38.219974
ce017b24-b562-4668-ad8a-4f018ba07575,Techview,1.336375166,103.9097352,"1 Kaki Bukit View, Singapore 415941",SPMobility,4,TRUE,8,FALSE,2023-06-06 11:41:38.219974
47a6c6ac-26f8-459e-8f75-e3478ba46e5d,Autobacs Ubi,1.33234781,103.8960646,"10 Ubi View, Singapore 408543",SPMobility,4,TRUE,12,TRUE,2023-06-06 11:41:38.219974
d44383a0-8ec0-4c1a-8015-93f97c17b041,Plaza 8 CBP,1.333869784,103.9654734,"1 Changi Business Park Crescent, Changi Business Park, 486025",SPMobility,4,TRUE,11,FALSE,2023-06-06 11:41:38.219974
52213e5a-972c-4a20-9cb3-586c3b9c8fc4,Tampines Plaza 1,1.3535029,103.9427497,"5 Tampines Central 1, Singapore 529541",SPMobility,4,TRUE,16,FALSE,2023-06-06 11:41:38.219974
ff4ba4e8-1b50-4912-8027-a93612d95150,PLQ 3,1.316116927,103.8937218,"2 Tanjong Katong Rd, PLQ 3, Quarter 437161",SPMobility,6,TRUE,5,FALSE,2023-06-06 11:41:38.219974
4788dbd5-e6b0-4b86-b258-f333d308c6eb,Pan Pacific Serviced Suites Orchard,1.301047512,103.8377051,"96 Somerset Rd, Singapore 238163",SPMobility,4,TRUE,35,FALSE,2023-06-06 11:41:38.219974
ee97a3f3-338c-4a91-84d3-def343a99ae7,UIC Building,1.278090444,103.8496704,"5 Shenton Way, Singapore 068808",SPMobility,8,TRUE,12,FALSE,2023-06-06 11:41:38.219974
b16d91e1-f0d2-4ac7-9967-34ce0996a319,Citibank Changi (Private access only),1.333966888,103.966081,"3 Changi Business Park Cres, Level 1, Singapore 486026",SPMobility,4,TRUE,37,FALSE,2023-06-06 11:41:38.219974
be7ee18d-df3e-4d59-bbe0-7bf9ebb1fb6b,The Alpha,1.288651017,103.7796567,"10 Science Park Rd, Singapore 117684",SPMobility,4,TRUE,9,TRUE,2023-06-06 11:41:38.219974
19f12142-2968-4ebf-ab7e-45d453c0fff6,Connexion,1.314288263,103.8537759,"1 Farrer Park Station Rd, Singapore 217562",SPMobility,4,TRUE,9,FALSE,2023-06-06 11:41:38.219974
80d121c7-c9fc-4a48-b786-e5475b408426,Nordcom One,1.44587857,103.8141897,"3 Gambas Cres, Singapore 757041",SPMobility,6,TRUE,11,FALSE,2023-06-06 11:41:38.219974
28bcc130-9869-4860-afed-b5ca4ee91604,Rivervale Mall,1.392589411,103.9044433,"11 Rivervale Cres, Singapore 545082",SPMobility,6,TRUE,14,FALSE,2023-06-06 11:41:38.219974
22cf5942-ebcd-43b3-8371-e8e4cddb40a9,Hyflux Innovation Centre,1.317649431,103.863362,"80 Bendemeer Rd, Singapore 339949",SPMobility,4,TRUE,24,FALSE,2023-06-06 11:41:38.219974
07c6fb7f-e38b-46b8-9c77-d9e77a0d2425,3 Changi Business Park Vista,1.336982614,103.9671233,"3 Changi Business Park Vista, Singapore 486051",SPMobility,4,TRUE,28,FALSE,2023-06-06 11:41:38.219974
f67ddd01-c914-4ccf-85b4-3b5fbd2a033f,Aperia Mall,1.31072615,103.8642956,"12 Kallang Ave, Singapore 339511",SPMobility,4,TRUE,11,TRUE,2023-06-06 11:41:38.219974
faf3c996-941d-43a3-802d-da4b6179d044,Singapore Zoo,1.404595188,103.7930659,"80 Mandai Lake Rd, 729826",SPMobility,10,TRUE,13,FALSE,2023-06-06 11:41:38.219974
b15087a3-b8d9-495f-b37f-4da4ee7aa27a,Entrepreneur Business Centre,1.33760001,103.9027875,"18 Kaki Bukit Rd 3, Singapore 415978",SPMobility,4,TRUE,28,FALSE,2023-06-06 11:41:38.219974
14c295b4-1700-4b1e-9295-ef0708082494,Techplace I,1.360652341,103.8567675,"4008/ 4009/ 4010, 4012 Ang Mo Kio Ave 10, 569628",SPMobility,4,TRUE,11,FALSE,2023-06-06 11:41:38.219974
bd36adeb-0542-4cae-bd77-1b44a1fbebc4,Orchid Country Club,1.412000406,103.8443433,"1 Orchid Club Rd, Singapore 769162",SPMobility,4,TRUE,19,TRUE,2023-06-06 11:41:38.219974
39d04ec3-5c67-49eb-b268-2e7a5784a82a,United Square,1.319627714,103.8437625,"101 Thomson Rd, Singapore 307591",SPMobility,4,TRUE,13,FALSE,2023-06-06 11:41:38.219974
30a2661b-2044-4a2d-aa4b-f8ecd9bd80ea,Novena Square,1.320104299,103.8439797,"238 Thomson Rd, Singapore 307683",SPMobility,6,TRUE,13,FALSE,2023-06-06 11:41:38.219974
22a5f9a5-a16e-47f1-a31d-a2b464499945,Sembawang Country Club,1.417491348,103.8156104,"249 Sembawang Rd, Singapore 758352",SPMobility,4,TRUE,22,TRUE,2023-06-06 11:41:38.219974
56089bca-07bd-4787-849f-d2239e8869d2,"Resorts World Sentosa B2, East B1, West B1",1.255340599,103.8218054,"8 Sentosa Gateway, 098269",SPMobility,2,TRUE,42,FALSE,2023-06-06 11:41:38.219974
c2bd7ef4-70b2-448f-9432-c57336526a59,SGX Centre 2,1.278917617,103.8492547,"4 Shenton Way, Singapore 068807",SPMobility,4,TRUE,12,FALSE,2023-06-06 11:41:38.219974
34b86c22-7057-429b-9ab2-de880362ea5d,Resorts World Sentosa B2 (VIP),1.255335497,103.8216869,"8 Sentosa Gateway, 098269",SPMobility,2,TRUE,30,FALSE,2023-06-06 11:41:38.219974
21cf6168-d720-4a4f-af0c-6c4f5324345d,Tagore 23 Warehouse,1.385552073,103.8280876,"23 Tagore Ln, Singapore 787601",SPMobility,4,TRUE,19,FALSE,2023-06-06 11:41:38.219974
cdc58809-2928-4fc0-8c53-23de0a79acba,Park Royal Pickering,1.286001569,103.8460157,"3 Upper Pickering St, Singapore 058289",SPMobility,2,TRUE,20,TRUE,2023-06-06 11:41:38.219974
7d4ffff3-875e-49b0-afe7-49ac0c9f2793,Vivocity,1.264649902,103.8222178,"1 HarbourFront Walk, Singapore 098585",SPMobility,4,TRUE,8,FALSE,2023-06-06 11:41:38.219974
304a61a3-a1b5-42bf-b9f9-9bf493063402,Tan Chin Tuan Mansion (Private access only),1.30552085,103.8373841,"42 Cairnhill Rd, Singapore 229661",SPMobility,2,TRUE,43,TRUE,2023-06-06 11:41:38.219974
ffb2df9e-f5fb-4a47-bd38-8de0841ec9f0,Odeon Towers,1.296507751,103.8532188,"331 North Bridge Road Odeon Towers, Singapore 188720",SPMobility,4,TRUE,12,FALSE,2023-06-06 11:41:38.219974
83c60dd0-f53d-44a7-b573-7ca2b5ca2ff5,Techplace II,1.377471459,103.8651091,"5012 Ang Mo Kio Ave 5, Singapore 569876",SPMobility,4,TRUE,12,FALSE,2023-06-06 11:41:38.219974
763d18b6-c72e-40ff-8a49-9640ebef92bc,Temasek Club,1.347400605,103.7803819,"131 Rifle Range Rd, Singapore 588406",SPMobility,4,TRUE,12,FALSE,2023-06-06 11:41:38.219974
d0e1fdba-c693-4358-baed-c38961f3d914,Republic Plaza,1.283362096,103.8508778,"9 Raffles Pl, Singapore 048619",SPMobility,4,TRUE,14,FALSE,2023-06-06 11:41:38.219974
6dc40682-1b17-45dc-a1df-cf0c920d65d5,Great World,1.293845495,103.8318864,"1 Kim Seng Promenade, Singapore 237994",SPMobility,4,TRUE,11,FALSE,2023-06-06 11:41:38.219974
22872e6e-669e-47e3-b286-bed090e8b372,Meissa,1.276482001,103.7959618,"100D Pasir Panjang Rd, Singapore 118520",SPMobility,5,TRUE,6,FALSE,2023-06-06 11:41:38.219974
8815a6c9-0d71-49d3-9de7-62d49dd0e500,West Park BizCentral,1.313618571,103.6949758,"20 Pioneer Cres, Singapore 628555",SPMobility,4,TRUE,20,FALSE,2023-06-06 11:41:38.219974
5d9522e3-3a92-4556-9873-c50f3661424f,Liat Towers,1.305471376,103.8305261,"541 Orchard Rd, Singapore 238881",SPMobility,4,TRUE,11,FALSE,2023-06-06 11:41:38.219974
963726ea-a48c-4c48-a066-fe6f95cb7201,Alexandra Technopark Block A,1.277705489,103.8008662,"438A &, 438B Alexandra Rd, 119967",SPMobility,8,TRUE,28,FALSE,2023-06-06 11:41:38.219974
f4e5f6de-58b3-4d12-9bf2-a518a50c2e33,The Galen,1.286503026,103.7841567,"61 Science Park Road, Singapore 117525",SPMobility,10,TRUE,9,TRUE,2023-06-06 11:41:38.219974
e0c4ceba-9655-475d-b293-61458b4ed458,HSL Waterfront@Penjuru,1.306245038,103.7306316,"42D Penjuru Rd, Singapore 609162",SPMobility,4,TRUE,22,TRUE,2023-06-06 11:41:38.219974
c12e2923-e9a0-4f83-abd3-5e9904f43887,Ascent,1.291295492,103.7858566,"2 Science Park Dr, Singapore 118222",SPMobility,4,TRUE,6,TRUE,2023-06-06 11:41:38.219974
9eb6b08f-e04f-4ddd-8ba3-d78cce316332,The Kendall,1.286405157,103.7836166,"50 Science Park Rd, Singapore 117406",SPMobility,4,TRUE,11,TRUE,2023-06-06 11:41:38.219974
602740e1-e49a-41f3-ad49-ca66e6527d6d,ALICE@MEDIAPOLIS,1.294135304,103.7934574,"29 Media Cir., Singapore 138565",SPMobility,4,TRUE,16,FALSE,2023-06-06 11:41:38.219974
d96186bd-6168-4af0-bed7-2a90846f032b,ICON@IBP,1.327569774,103.7489982,"3A International Business Park Rd, Singapore 609935",SPMobility,4,TRUE,8,TRUE,2023-06-06 11:41:38.219974
b1b4b65b-73e6-422d-bad6-67734412700f,The Capricorn,1.290113761,103.778846,"1 Science Park Road Singapore Science Park 2, 117528",SPMobility,4,TRUE,13,TRUE,2023-06-06 11:41:38.219974
139bc700-cfe9-46c8-b6db-a2cdeaeed3b3,Solaris@One-North,1.298431564,103.7898664,"1 Fusionopolis Walk, Singapore 138628",SPMobility,2,TRUE,17,FALSE,2023-06-06 11:41:38.219974
12f4f02c-037e-432d-9695-d5939ddbfd80,Galaxis,1.300124494,103.7883317,"1 Fusionopolis Pl, Singapore 138522",SPMobility,4,TRUE,7,FALSE,2023-06-06 11:41:38.219974
a58bfa80-23d2-414d-8acf-2d16ab5504c6,Goldbell Tuas,1.320775055,103.6391838,"8 Tuas Ave 18, level 3, Singapore 638892",SPMobility,4,TRUE,13,TRUE,2023-06-06 11:41:38.219974
251ce3fa-6c5b-40b0-aec1-337c835a750f,Singapore Polytechnic,1.310054576,103.7775388,"500 Dover Rd, Singapore 139651",SPMobility,0,TRUE,21,FALSE,2023-06-06 11:41:38.219974
c6701eb5-254d-4a90-9ad3-c2c1845d046f,Infinite Studios,1.292845268,103.7948477,"23 Media Cir., #02-15, Singapore 138563",SPMobility,4,TRUE,16,TRUE,2023-06-06 11:41:38.219974
0cb317f7-9ead-474d-a791-255ed65d0fa6,Corporation Place,1.325652552,103.7199527,"2 Corporation Rd, Singapore 618494",SPMobility,4,TRUE,17,FALSE,2023-06-06 11:41:38.219974
a94b28c0-08d9-4d9c-baf8-21428c24b323,Nordic European Centre,1.327590092,103.7484019,"3 International Business Park Rd, Singapore 609927",SPMobility,6,TRUE,22,TRUE,2023-06-06 11:41:38.219974
69addca6-dae3-42fb-958d-a8b1ab47d6f1,31 International Business Park,1.328913992,103.7461027,"31 International Business Park Rd, Singapore 609921",SPMobility,8,TRUE,30,TRUE,2023-06-06 11:41:38.219974
abf851a9-6feb-49ea-beb3-dd8fe98b9e8f,5 Science Park Drive,1.292592647,103.7865184,"5 Science Park Dr, Singapore 118265",SPMobility,4,TRUE,20,TRUE,2023-06-06 11:41:38.219974
034c3b41-7c5a-4557-b104-bd40173be0b5,Bukit Panjang Plaza,1.380329194,103.7640837,"1 Jelebu Rd, Singapore 677743",SPMobility,4,TRUE,19,FALSE,2023-06-06 11:41:38.219974
ff90d0e0-3939-47ae-a764-cfd77e6f6e0a,Carros Centre,1.430885358,103.7525577,"60 Jln Lam Huat, Singapore 737869",SPMobility,6,TRUE,13,TRUE,2023-06-06 11:41:38.219974
a247d515-a1bb-4a6a-ae60-db9f6e5cb669,Singapore Polytechnic T11A ,1.310150862,103.7791595,500 Dover Road Singapore 139651,SPMobility,4,TRUE,27,FALSE,2023-06-06 11:41:38.219974
32aceb2d-7222-406c-95ef-e5ffb1c57ddd,Westgate,1.334378362,103.7427826,3 Gateway Drive Singapore 608532,SPMobility,4,TRUE,8,FALSE,2023-06-06 11:41:38.219974
ee3f972b-67ce-4b2c-9ed3-aca23671f131,Six Battery Road,1.285387754,103.8516617,6 Battery Road Singapore 049909,SPMobility,1,TRUE,16,FALSE,2023-06-06 11:41:38.219974
a6052be2-d9c3-477f-b5db-8b0e28929d57,21 Collyer Quay,1.285179257,103.8527527,21 Collyer Quay Singapore 049320,SPMobility,1,TRUE,15,FALSE,2023-06-06 11:41:38.219974
a439fb48-7920-4800-8de6-1b08ebbfb0cf,CapitaSky,1.277032375,103.8479614,79 Robinson Road Singapore 068897,SPMobility,4,TRUE,9,FALSE,2023-06-06 11:41:38.219974
9f19a2e5-957e-4905-aa54-4acb19afe460,Capital Tower,1.277702451,103.8475342,168 Robinson Road Singapore 068912,SPMobility,1,TRUE,13,FALSE,2023-06-06 11:41:38.219974
eed6c3c2-cc50-421d-b5b4-1dfb9d3630e5,CapitaGreen,1.282414675,103.8502808,138 Market Street Singapore 048946,SPMobility,2,TRUE,11,FALSE,2023-06-06 11:41:38.219974
82e6c876-baaf-4afa-a7ca-9ec74d6cdbe1,Copthorne King’s Hotel,1.288288474,103.8366165,403 Havelock Road Singapore 169632,SPMobility,3,TRUE,22,FALSE,2023-06-06 11:41:38.219974
2f9db9e9-ffdc-4ba2-ae40-9d90e5c003c9,Gardens by the Bay - Bayfront Plaza,1.27926445,103.8600388,18 Marina Gardens Drive Singapore 018953,SPMobility,2,TRUE,35,FALSE,2023-06-06 11:41:38.219974
b9862b4b-6992-420b-9c53-94e7c81224b4,Gardens by the Bay - Main Entrance Carpark,1.281168342,103.8657227,18 Marina Gardens Drive Singapore 018953,SPMobility,5,TRUE,42,FALSE,2023-06-06 11:41:38.219974
481e4a9f-86b3-41ed-a1d9-30bfbacf6dc4,Fortune Centre,1.30028224,103.8526993,190 Middle Road Singapore 188979,SPMobility,4,TRUE,14,FALSE,2023-06-06 11:41:38.219974
2973fcda-eb7c-49ec-8842-8f940bcbf6bd,M Hotel,1.273766994,103.8450394,81 Anson Road Singapore 079908,SPMobility,4,TRUE,7,FALSE,2023-06-06 11:41:38.219974
